earliest_cr_line,revol_util,dti,annual_inc,open_acc,loan_amnt,total_acc,revol_bal,fico_score,term,home_ownership,verification_status,pub_rec,application_type,pub_rec_bankruptcies,loan_approval
1998.0,25.8,17.06,4.740362689494244,11.0,13425.0,30.0,3.6743098889414774,732.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2002.0,25.5,17.12,4.954242509439325,15.0,18000.0,29.0,4.194153436165099,762.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2004.0,1.1,0.31,5.058426024457005,11.0,35000.0,41.0,2.9894498176666917,742.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1998.0,53.2,6.18,4.819543935541868,6.0,8325.0,37.0,3.466422722433792,662.0,36 months,MORTGAGE,Verified,1,Individual,1,1
2002.0,39.1,5.99,5.0,14.0,20000.0,33.0,3.974189191118167,687.0,36 months,MORTGAGE,Source Verified,0,Individual,0,0
2010.0,69.2,19.1,4.531478917042255,5.0,8000.0,6.0,3.7646990637983677,682.0,36 months,RENT,Source Verified,0,Individual,0,1
2001.0,93.3,19.37,4.431363764158987,12.0,8400.0,15.0,3.9910931080488874,667.0,36 months,RENT,Source Verified,0,Individual,0,0
1997.0,90.1,15.31,5.176091259055681,12.0,35000.0,32.0,4.645019230042717,692.0,60 months,RENT,Source Verified,0,Individual,0,1
1977.0,96.1,27.53,4.981651015966627,10.0,35000.0,13.0,4.449555531677028,722.0,36 months,RENT,Verified,0,Individual,0,1
2010.0,25.1,15.27,4.698970004336019,7.0,15000.0,28.0,4.071882007306125,702.0,60 months,RENT,Not Verified,1,Individual,1,0
2001.0,80.8,25.08,5.079181246047625,9.0,25000.0,22.0,4.150480122270334,692.0,60 months,RENT,Verified,0,Individual,0,0
1990.0,64.4,23.86,5.060697840353612,16.0,30000.0,30.0,5.302915079568861,702.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1997.0,40.8,15.25,4.662757831681574,10.0,16000.0,14.0,3.882410684373968,672.0,60 months,RENT,Source Verified,2+,Individual,1,0
1999.0,38.3,20.04,4.698970004336019,11.0,16000.0,26.0,3.565729787831127,692.0,60 months,RENT,Source Verified,0,Individual,0,1
1999.0,54.4,13.83,4.903089986991944,11.0,6075.0,38.0,4.023375938139562,682.0,36 months,RENT,Source Verified,0,Individual,0,1
2004.0,84.8,4.72,5.041392685158225,9.0,21000.0,12.0,3.7914801160200007,677.0,60 months,MORTGAGE,Verified,0,Individual,0,1
1989.0,31.4,12.18,4.869231719730976,12.0,20000.0,21.0,4.056599976292781,782.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1993.0,55.5,4.49,4.812913356642856,4.0,5000.0,13.0,3.496237545166735,772.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2005.0,88.9,42.34,4.710861715449988,7.0,24650.0,11.0,4.3029583187646265,717.0,36 months,RENT,Verified,0,Individual,0,0
2000.0,64.2,22.8,4.698970004336019,11.0,20000.0,44.0,3.548020694905531,697.0,60 months,OWN,Not Verified,0,Individual,0,1
2001.0,44.6,27.73,4.5420781463356255,11.0,7200.0,20.0,3.9190780923760737,687.0,36 months,RENT,Source Verified,0,Individual,0,0
2001.0,88.0,10.69,5.221414237842339,12.0,9000.0,29.0,5.390641947676689,722.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1998.0,49.9,29.62,4.954242509439325,18.0,24000.0,56.0,4.022263365681258,667.0,60 months,RENT,Source Verified,1,Individual,1,1
2004.0,61.6,7.6,4.752478685807261,8.0,7575.0,23.0,3.443106456737266,672.0,36 months,RENT,Verified,1,Individual,0,1
2006.0,45.9,5.88,4.335257256434532,6.0,6500.0,6.0,3.82013575187043,677.0,36 months,RENT,Verified,0,Individual,0,1
2005.0,4.0,11.46,4.643452676486188,6.0,1000.0,19.0,2.482873583608754,667.0,36 months,RENT,Source Verified,0,Individual,0,1
2001.0,92.1,27.39,4.785329835010767,7.0,20000.0,11.0,4.482830723485828,672.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,14.0,14.33,5.258503190961402,20.0,9600.0,30.0,3.9424545263424773,747.0,36 months,RENT,Source Verified,0,Individual,0,1
1997.0,54.9,33.39,4.342422680822207,8.0,1800.0,18.0,3.620552444729435,702.0,36 months,RENT,Verified,0,Individual,0,1
1990.0,89.0,20.9,4.681241237375588,11.0,12000.0,22.0,4.151768102895178,672.0,36 months,RENT,Source Verified,0,Individual,0,1
1970.0,25.4,13.2,4.452644967679994,8.0,6800.0,18.0,3.4834446480985353,682.0,36 months,MORTGAGE,Not Verified,1,Individual,1,1
2007.0,44.4,13.87,4.829303772831025,17.0,9000.0,33.0,3.919235037923251,727.0,36 months,RENT,Not Verified,0,Individual,0,1
1993.0,52.5,16.68,5.017033339298781,15.0,6000.0,39.0,4.018825278003951,662.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2008.0,42.6,16.32,4.757396028793024,11.0,13000.0,22.0,4.216377057988173,687.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2007.0,33.9,1.0,5.176091259055681,8.0,4400.0,13.0,3.6546577546495245,727.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1998.0,64.4,26.81,5.079181246047625,10.0,18000.0,24.0,4.345256072776664,687.0,36 months,RENT,Verified,0,Individual,0,1
1985.0,104.1,31.95,4.653212513775344,10.0,10000.0,20.0,3.9364131997114797,677.0,36 months,RENT,Source Verified,1,Individual,0,1
1999.0,97.5,22.73,4.690196080028514,7.0,15000.0,13.0,3.7051792448736762,677.0,36 months,RENT,Verified,2,Individual,2,0
1991.0,39.2,13.84,4.944482672150168,12.0,4800.0,25.0,4.334152052992287,727.0,36 months,RENT,Not Verified,0,Individual,0,1
2004.0,50.1,4.13,4.977723605288848,7.0,40000.0,20.0,4.424342515757471,687.0,36 months,RENT,Source Verified,0,Individual,0,1
1991.0,88.9,14.47,4.724275869600789,7.0,12000.0,11.0,4.308799103911129,677.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2002.0,41.5,1.72,5.378397900948138,7.0,18400.0,13.0,4.1091734214254725,692.0,36 months,MORTGAGE,Source Verified,2+,Individual,1,1
1996.0,62.8,24.48,4.8750612633917,11.0,9600.0,37.0,3.979821430030225,682.0,36 months,RENT,Not Verified,0,Individual,0,1
2005.0,44.2,23.48,5.005849462844151,12.0,12000.0,22.0,4.296336054602047,692.0,36 months,MORTGAGE,Verified,1,Individual,1,1
1996.0,31.5,5.01,5.3979400086720375,8.0,28000.0,19.0,4.3869446243705745,762.0,36 months,OWN,Source Verified,0,Individual,0,1
2002.0,34.9,4.98,4.973127853599698,12.0,35000.0,33.0,4.029018329546481,697.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
2005.0,24.4,17.69,4.749427099121749,9.0,11075.0,25.0,3.3651134316275773,667.0,60 months,MORTGAGE,Source Verified,1,Individual,1,1
1984.0,78.9,25.09,5.187520720836463,30.0,20000.0,65.0,4.504688295120228,677.0,60 months,MORTGAGE,Verified,0,Individual,0,0
1956.0,40.5,26.02,4.857332496431268,11.0,21000.0,41.0,3.8950908969343994,692.0,36 months,MORTGAGE,Verified,1,Individual,1,0
1992.0,55.6,19.31,5.1303337684950066,6.0,32000.0,24.0,3.7133225049870275,672.0,60 months,RENT,Source Verified,2+,Individual,1,1
1996.0,50.0,9.12,5.3979400086720375,11.0,35000.0,31.0,4.079325986752815,662.0,36 months,MORTGAGE,Source Verified,1,Individual,0,1
1991.0,54.1,30.69,4.643452676486188,15.0,8500.0,20.0,4.03181227133037,662.0,36 months,OWN,Verified,1,Individual,1,0
2008.0,19.6,21.83,4.4623979978989565,5.0,3300.0,16.0,3.230959555748569,697.0,36 months,RENT,Source Verified,0,Individual,0,1
1995.0,38.0,5.34,4.695927999862787,8.0,7350.0,15.0,3.621176281775035,672.0,36 months,MORTGAGE,Source Verified,2+,Individual,0,1
2001.0,69.3,1.57,4.763427993562937,3.0,6000.0,5.0,3.589055531052344,672.0,36 months,RENT,Not Verified,0,Individual,0,1
2007.0,28.5,5.01,5.568201724066995,6.0,30000.0,14.0,4.224869594573257,762.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1978.0,33.0,14.68,4.986175849714931,8.0,10000.0,16.0,4.167848798590029,737.0,36 months,RENT,Not Verified,0,Individual,0,1
1998.0,42.1,17.93,4.903089986991944,9.0,35000.0,17.0,4.601440680327289,717.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2003.0,35.7,2.08,5.511883360978874,8.0,12000.0,36.0,4.056638097379652,707.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
1983.0,75.2,8.6,4.702146083828793,4.0,5000.0,6.0,3.519827993775719,677.0,36 months,RENT,Not Verified,1,Individual,1,1
1994.0,63.2,19.54,4.832508912706237,12.0,13575.0,25.0,4.411063857460923,692.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1997.0,63.8,26.72,4.919078092376074,13.0,20000.0,21.0,4.55592836385357,692.0,60 months,RENT,Source Verified,0,Individual,0,1
2004.0,54.0,20.17,4.556302500767287,9.0,10975.0,34.0,3.6463056802847587,662.0,36 months,RENT,Verified,1,Individual,1,0
1992.0,47.7,8.02,5.38738982633873,21.0,16000.0,38.0,4.454951515731092,697.0,36 months,OWN,Verified,0,Individual,0,1
1993.0,91.3,12.79,5.041392685158225,9.0,25000.0,13.0,4.458758679375432,687.0,36 months,RENT,Source Verified,0,Individual,0,1
1999.0,45.8,12.46,4.778151250383644,10.0,8500.0,21.0,3.8866035142867124,722.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1985.0,73.9,19.2,4.574031267727719,13.0,6000.0,22.0,4.113976758289846,682.0,36 months,RENT,Verified,0,Individual,0,1
1983.0,54.6,19.73,4.8750612633917,9.0,20000.0,28.0,4.285152078525091,662.0,36 months,RENT,Source Verified,1,Individual,1,1
1997.0,16.2,11.9,4.903089986991944,14.0,24000.0,34.0,3.911956189072687,737.0,60 months,OWN,Verified,0,Individual,0,1
1998.0,86.7,16.01,5.176091259055681,10.0,35000.0,25.0,4.691550029669372,722.0,36 months,RENT,Source Verified,0,Individual,0,1
1991.0,31.6,24.84,4.698970004336019,25.0,15000.0,51.0,4.200248413515354,687.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2003.0,27.7,9.11,4.892094602690481,8.0,3300.0,14.0,3.900913067737669,662.0,36 months,RENT,Source Verified,0,Individual,0,1
2007.0,69.4,26.74,4.633468455579586,9.0,17200.0,11.0,4.291701770729981,707.0,60 months,MORTGAGE,Not Verified,0,Individual,0,0
1999.0,57.9,16.96,4.732393759822968,6.0,20000.0,15.0,4.0104271727170495,707.0,60 months,RENT,Not Verified,0,Individual,0,1
1994.0,41.1,22.71,4.903089986991944,25.0,5000.0,45.0,4.046339055604809,707.0,36 months,RENT,Verified,1,Individual,1,1
2003.0,68.7,17.84,5.0,10.0,24000.0,18.0,4.439222132071866,697.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2008.0,76.8,18.29,5.176091259055681,11.0,16000.0,17.0,4.399933182495568,667.0,36 months,RENT,Source Verified,0,Individual,0,0
2005.0,78.5,17.94,4.722633922533812,8.0,16000.0,8.0,4.152746864026461,682.0,36 months,OWN,Verified,0,Individual,0,1
1995.0,32.1,14.67,4.954242509439325,12.0,14000.0,22.0,4.221362067203571,747.0,36 months,RENT,Not Verified,0,Individual,0,1
1988.0,89.5,15.33,4.7558748556724915,6.0,1500.0,16.0,4.480739735593566,682.0,36 months,RENT,Verified,0,Individual,0,1
2009.0,88.1,35.0,4.732393759822968,8.0,12000.0,18.0,4.0973267357157725,692.0,60 months,RENT,Verified,0,Individual,0,0
2005.0,86.7,24.68,4.949390006644912,14.0,14000.0,24.0,4.456745495347945,702.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
1999.0,86.6,14.05,5.2552725051033065,12.0,15000.0,34.0,5.286063315969946,662.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1996.0,28.6,6.65,4.845098040014257,13.0,6000.0,33.0,3.8662282473796474,752.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1999.0,11.9,15.41,4.921686475483602,11.0,8000.0,52.0,3.154119525515847,762.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2000.0,86.6,8.67,5.342422680822207,8.0,7350.0,31.0,4.038103310305898,717.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2001.0,71.0,24.07,4.531478917042255,6.0,8650.0,14.0,4.207338095288357,692.0,36 months,RENT,Not Verified,0,Individual,0,1
2002.0,65.1,10.58,5.113943352306837,11.0,12000.0,32.0,4.181071457822617,707.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2005.0,57.3,17.27,4.954242509439325,16.0,22000.0,35.0,4.3260079677596055,677.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2005.0,45.0,5.7,4.929418925714293,11.0,28000.0,16.0,3.9993045723383487,707.0,36 months,MORTGAGE,Source Verified,1,Individual,1,1
1991.0,67.9,20.93,5.0,20.0,14400.0,37.0,4.374968186299234,692.0,60 months,MORTGAGE,Not Verified,0,Individual,0,1
2010.0,75.7,34.04,4.799340549453582,9.0,16000.0,13.0,4.347447112647971,672.0,36 months,RENT,Source Verified,0,Individual,0,0
2003.0,13.5,8.07,4.954242509439325,10.0,20000.0,31.0,3.792251571903264,727.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2001.0,66.9,18.42,4.903089986991944,9.0,15000.0,27.0,4.890012802592359,717.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
1997.0,67.0,15.44,4.954242509439325,6.0,35000.0,9.0,4.6496268868405295,717.0,60 months,MORTGAGE,Verified,0,Individual,0,0
1999.0,4.2,1.0,4.982271233039568,11.0,11475.0,34.0,3.0064660422492318,712.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1994.0,62.5,15.7,4.991226075692495,9.0,25000.0,36.0,4.4464750318017865,707.0,60 months,MORTGAGE,Verified,0,Individual,0,1
2006.0,1.7,12.52,4.724275869600789,13.0,5000.0,30.0,2.90687353472207,717.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1996.0,75.8,29.52,4.812913356642856,20.0,2500.0,38.0,4.453929592057729,662.0,36 months,RENT,Not Verified,1,Individual,1,1
1999.0,78.5,20.7,5.008600171761918,11.0,15000.0,19.0,4.4186989362264235,692.0,36 months,RENT,Verified,0,Individual,0,1
2000.0,75.8,29.27,4.929418925714293,10.0,32000.0,52.0,4.3160962096751305,672.0,36 months,RENT,Verified,0,Individual,0,1
1993.0,59.6,22.42,4.778151250383644,11.0,17000.0,20.0,4.226702989585221,702.0,60 months,MORTGAGE,Not Verified,1,Individual,1,1
2000.0,51.0,8.05,5.049218022670182,9.0,14400.0,17.0,4.06329582107352,677.0,60 months,RENT,Source Verified,1,Individual,1,1
1995.0,20.8,25.91,4.597695185925512,8.0,12000.0,24.0,3.568084331315394,697.0,36 months,RENT,Source Verified,0,Joint App,0,0
2001.0,92.0,19.73,4.505149978319906,8.0,6000.0,13.0,4.188872260771339,692.0,36 months,RENT,Source Verified,0,Individual,0,0
1987.0,92.3,29.92,5.1303337684950066,13.0,8000.0,23.0,5.014197007494802,682.0,36 months,RENT,Verified,0,Individual,0,1
1995.0,67.7,18.01,4.897846931579572,12.0,10000.0,20.0,4.639416757492414,692.0,36 months,OWN,Source Verified,0,Individual,0,1
1994.0,8.6,37.35,4.6020599913279625,5.0,19200.0,19.0,2.808210972924222,682.0,60 months,MORTGAGE,Verified,1,Individual,1,1
2000.0,78.9,5.84,5.113943352306837,6.0,15000.0,13.0,3.926548224635619,667.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,71.7,14.66,5.013679697291193,9.0,7000.0,23.0,4.89012468081648,672.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2012.0,42.4,14.1,5.113943352306837,14.0,12000.0,17.0,3.8230827965328036,702.0,36 months,MORTGAGE,Source Verified,0,Individual,0,0
2004.0,37.8,13.63,4.8750612633917,12.0,8000.0,24.0,3.873959654743353,672.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2001.0,54.9,20.66,5.113943352306837,14.0,35000.0,37.0,4.373004004767274,717.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2004.0,37.6,14.99,4.913813852383717,10.0,6000.0,16.0,3.810635700275537,717.0,36 months,RENT,Not Verified,0,Individual,0,1
1989.0,64.2,13.57,5.041392685158225,5.0,35000.0,26.0,4.315466523495654,697.0,60 months,MORTGAGE,Verified,0,Individual,0,1
2002.0,61.5,15.41,5.079181246047625,10.0,3000.0,15.0,4.447855444345535,707.0,36 months,RENT,Source Verified,0,Individual,0,1
2000.0,55.7,15.2,4.653212513775344,14.0,5000.0,28.0,4.072102778885176,667.0,36 months,RENT,Source Verified,0,Individual,0,1
2002.0,67.1,16.92,4.781094457259969,11.0,4000.0,20.0,3.963362766103736,672.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,81.6,4.39,4.929418925714293,3.0,4200.0,6.0,3.025715383901341,697.0,36 months,RENT,Verified,0,Individual,0,1
2002.0,86.1,18.39,4.832508912706237,9.0,14400.0,19.0,4.028286509426278,667.0,60 months,RENT,Verified,0,Individual,0,1
2011.0,54.1,29.92,4.6127838567197355,7.0,10000.0,9.0,3.8698768132667665,662.0,36 months,RENT,Verified,0,Individual,0,1
1979.0,40.2,11.0,4.99563519459755,13.0,28000.0,31.0,4.456335661823607,742.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
1995.0,13.4,12.78,4.8750612633917,8.0,15000.0,29.0,3.762078087334639,702.0,36 months,RENT,Source Verified,0,Individual,0,1
1994.0,14.1,11.87,5.027349607774757,16.0,12000.0,37.0,3.8373990243420226,762.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2004.0,33.3,18.16,4.778151250383644,5.0,7200.0,17.0,3.212453961040276,667.0,36 months,OWN,Verified,1,Individual,1,0
1996.0,87.5,28.55,5.113943352306837,16.0,30000.0,48.0,5.002589346548954,662.0,36 months,OWN,Verified,0,Individual,0,0
1995.0,58.0,19.35,4.8750612633917,15.0,8000.0,22.0,4.2804190087761995,682.0,36 months,RENT,Source Verified,0,Individual,0,1
2007.0,83.2,23.34,4.7106250150607964,5.0,4000.0,25.0,2.9614210940664485,672.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1977.0,64.8,17.34,5.021189299069938,7.0,35000.0,21.0,4.64419232097136,747.0,60 months,RENT,Verified,0,Individual,0,1
2006.0,47.9,13.87,4.732393759822968,6.0,4000.0,12.0,3.9331328237267345,702.0,36 months,RENT,Source Verified,0,Individual,0,1
2004.0,28.2,20.81,5.1303337684950066,34.0,35000.0,57.0,4.662493398030702,682.0,36 months,RENT,Source Verified,1,Individual,1,1
1996.0,22.3,19.9,4.799340549453582,13.0,7500.0,32.0,3.2975416678181597,672.0,36 months,RENT,Verified,2,Individual,1,1
2006.0,32.2,9.91,4.544068044350276,9.0,13500.0,14.0,3.9999565683801923,712.0,60 months,RENT,Not Verified,0,Individual,0,1
2006.0,16.5,5.87,4.60292771285919,8.0,2350.0,11.0,3.680698029697635,727.0,36 months,RENT,Source Verified,0,Individual,0,1
2004.0,40.6,18.46,4.698970004336019,7.0,10000.0,9.0,3.9413623357117613,707.0,36 months,RENT,Source Verified,1,Individual,1,1
2010.0,24.3,25.6,4.556302500767287,9.0,6000.0,10.0,3.6133131614554594,687.0,36 months,RENT,Source Verified,0,Individual,0,1
1988.0,32.0,22.11,4.371067862271736,15.0,6250.0,28.0,4.148170613077387,722.0,36 months,OWN,Verified,0,Individual,0,1
2006.0,69.2,19.41,5.103803720955957,12.0,24000.0,18.0,4.423524388618717,682.0,36 months,RENT,Source Verified,0,Individual,0,1
2009.0,58.0,31.69,4.653212513775344,9.0,10000.0,11.0,3.924486043733915,682.0,36 months,RENT,Verified,0,Individual,0,1
2004.0,54.9,6.45,4.8750612633917,9.0,21000.0,27.0,4.134177107576766,697.0,36 months,RENT,Verified,0,Individual,0,0
2006.0,7.4,8.56,5.243038048686294,17.0,40000.0,27.0,3.704407927386841,772.0,60 months,RENT,Source Verified,0,Individual,0,0
2007.0,49.7,28.41,4.647832681929505,11.0,10000.0,13.0,4.375590463466876,702.0,36 months,RENT,Source Verified,1,Individual,1,0
2007.0,12.6,5.18,4.698970004336019,11.0,7000.0,24.0,3.4972061807039547,712.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2001.0,87.5,15.34,4.7160033436347994,8.0,10000.0,10.0,4.411703863405971,667.0,36 months,RENT,Source Verified,0,Individual,0,1
2001.0,25.0,3.43,4.7510942584892115,8.0,15000.0,27.0,3.963031875053898,752.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2011.0,67.7,24.24,4.477121254719663,8.0,4200.0,9.0,3.7701152947871015,662.0,36 months,RENT,Source Verified,0,Individual,0,1
2005.0,44.6,9.8,4.785329835010767,6.0,10000.0,9.0,3.966986025117938,702.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1978.0,56.4,12.05,4.380211241711606,7.0,4000.0,25.0,3.759894374025499,667.0,36 months,OWN,Not Verified,0,Individual,0,1
1996.0,74.8,32.09,5.1303337684950066,12.0,6000.0,35.0,4.075364446373285,692.0,36 months,RENT,Not Verified,0,Individual,0,1
2005.0,71.7,15.97,4.897627091290442,9.0,8000.0,16.0,3.9624640460579013,677.0,36 months,OWN,Source Verified,1,Individual,1,0
2005.0,90.7,22.12,4.8061799739838875,11.0,6100.0,16.0,4.420797100999845,662.0,60 months,MORTGAGE,Verified,0,Individual,0,0
1995.0,60.2,29.08,4.838849090737256,18.0,19200.0,56.0,4.243633244506138,662.0,36 months,MORTGAGE,Source Verified,1,Individual,1,1
1997.0,100.6,15.69,4.963787827345556,12.0,5000.0,23.0,4.2148703286112195,697.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1989.0,28.8,18.44,4.334453751150931,10.0,10800.0,15.0,3.697316541732383,662.0,60 months,RENT,Source Verified,0,Individual,0,1
1987.0,17.3,8.11,5.3979400086720375,15.0,20000.0,27.0,4.658593247665969,717.0,36 months,RENT,Source Verified,0,Individual,0,1
1996.0,15.8,22.85,4.681241237375588,10.0,10000.0,18.0,3.531861949095809,797.0,36 months,RENT,Not Verified,0,Individual,0,1
1977.0,55.7,15.49,5.176091259055681,16.0,20000.0,33.0,4.785415261588475,717.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
2006.0,66.3,18.84,4.812913356642856,17.0,8000.0,25.0,4.344235034551639,662.0,36 months,RENT,Not Verified,0,Individual,0,1
2008.0,14.8,2.95,4.9344984512435675,10.0,20000.0,13.0,3.505963518018126,692.0,60 months,RENT,Verified,2,Individual,0,1
1991.0,65.9,25.24,4.903089986991944,17.0,6000.0,23.0,4.345354123142127,707.0,36 months,RENT,Verified,0,Individual,0,1
1998.0,57.7,8.39,4.903089986991944,4.0,14400.0,7.0,4.216139500603143,732.0,36 months,RENT,Source Verified,0,Individual,0,0
2001.0,13.0,23.54,4.991226075692495,20.0,17000.0,28.0,4.02209829746114,727.0,60 months,MORTGAGE,Source Verified,1,Individual,1,1
1989.0,16.4,17.24,4.732393759822968,7.0,16500.0,13.0,3.8391636829146503,787.0,36 months,OWN,Source Verified,0,Individual,0,1
2002.0,67.6,12.88,5.0,9.0,35000.0,31.0,4.6637197663901455,667.0,36 months,RENT,Verified,0,Individual,0,1
2002.0,71.2,24.98,4.785173175962324,15.0,18000.0,26.0,4.250175948083925,702.0,36 months,RENT,Not Verified,0,Individual,0,1
1997.0,43.1,12.97,5.0,9.0,20000.0,29.0,4.5679669068231545,687.0,36 months,RENT,Not Verified,0,Individual,0,0
2010.0,51.7,10.63,4.447158031342219,12.0,5000.0,23.0,3.627570664180543,662.0,36 months,RENT,Verified,0,Individual,0,1
2014.0,17.4,27.15,4.6020599913279625,11.0,8000.0,12.0,3.5481436374348454,717.0,36 months,RENT,Source Verified,1,Individual,1,0
1996.0,40.8,6.57,4.812913356642856,14.0,10000.0,32.0,3.7107940999303275,672.0,36 months,RENT,Source Verified,2+,Individual,1,1
2000.0,73.5,25.18,4.811575005870593,5.0,3500.0,20.0,3.5907304057926903,687.0,36 months,RENT,Not Verified,1,Individual,1,1
2001.0,29.5,7.58,5.045322978786658,19.0,24000.0,40.0,4.044304519175914,752.0,36 months,RENT,Source Verified,0,Individual,0,1
